Approved symbol	Alias symbol	Previous symbol
SPATA31A6	OTTHUMG00000013224	FAM75A6
SPATA31A7		FAM75A7
SPATA31A7		SPATA31A4
SPATA31A7		FAM75A4
SPATA31B1P	bA388B24.2	C9orf36B
SPATA31B1P	bA388B24.2	FAM75B
SPATA31B1P	bA388B24.2	SPATA31B1
SPATA31C1	FLJ36055	FAM75C1
SPATA31C2	DKFZP434M131	FAM75C2
SPATA31D1	FLJ46321	FAM75D1
SPATA31D2P		FAM75D2P
SPATA31D3	FLJ44082	FAM75D3
SPATA31D4	FLJ43859	FAM75D4
SPATA31D5P	FLJ43950	FAM75D5
SPATA31D5P	FAM75D5P	FAM75D5
SPATA31E1	FLJ35866	C9orf79
SPATA31E1	FLJ35866	FAM75E1
SPATA31E2P		FAM75E2P
SPATA31E3P		FAM75E3P
SPATA32	FLJ25414	C17orf46
SPATA32	FLJ25414	TEX34
SPATA32	AEP2	C17orf46
SPATA32	AEP2	TEX34
SPATA32	VAD1.2	C17orf46
SPATA32	VAD1.2	TEX34
SPATA33	FLJ31606	C16orf55
SPATA41	FLJ42289	
SPATA41	HSD47	
SPATA42	SRG7	
SPATA42	AKNAD1-AS1	
SPATA45	LOC149643	C1orf227
SPATC1	MGC61633	
SPATC1	SPATA15	
SPATC1	SPERIOLIN	
SPATC1L		C21orf56
SPATS1	SPATA8	
SPATS1	FLJ25442	
SPATS1	SRSP1	
SPATS2	SPATA10	
SPATS2	SCR59	
SPATS2	FLJ13117	
SPATS2L	DNAPTP6	
SPATS2L	SGNP	
SPC24	FLJ90806	SPBC24
SPC25	MGC22228	SPBC25
SPC25	AD024	SPBC25
SPCS1	SPC12	
SPCS1	HSPC033	
SPCS1	YJR010C-A	
SPCS1	SPC1	
SPCS2	KIAA0102	
SPCS2P1		SPCS2P
SPCS2P2		
SPCS2P3		
SPCS2P4		
SPCS3	FLJ22649	
SPCS3	SPC22/23	
SPCS3	SPC3	
SPCS3	YLR066W	
SPCS3	PRO3567	
SPDEF	PDEF	
SPDEF	bA375E1.3	
SPDL1	FLJ20364	CCDC99
SPDL1	hSpindly	CCDC99
SPDYA	SPY1	SPDY1
SPDYA	Ringo3	SPDY1
SPDYC	Ringo2	
SPDYE1	Ringo1	WBSCR19
SPDYE1	SPDYE	WBSCR19
SPDYE2	MGC119295	
SPDYE2B		
SPDYE3		
SPDYE4		
SPDYE5		
SPDYE6		
SPDYE7P		
SPDYE8P		
SPDYE9P		
SPDYE10P		
SPDYE11		
SPDYE12P		
SPDYE13P		
SPDYE14P		
SPDYE15P		
SPDYE16		
SPDYE17		
SPDYE18		
SPDYE19P		
SPDYE20P		
SPDYE21P		
SPDYE22P		
SPECC1	HCMOGT-1	
SPECC1	FLJ36955	
SPECC1	NSP	
SPECC1	CYTSB	
SPECC1L	KIAA0376	
SPECC1L	CYTSA	
SPECC1L-ADORA2A		
SPEF1	DKFZP434I114	C20orf28
SPEF1	SPEF1A	C20orf28
SPEF2	KPL2	
SPEF2	FLJ23577	
SPEF2	CT122	
SPEG	MGC12676	APEG1
SPEG	KIAA1297	APEG1
SPEG	SPEGalpha	APEG1
SPEG	SPEGbeta	APEG1
SPEG	BPEG	APEG1
SPEM1	FLJ40081	C17orf83
SPEN	KIAA0929	
SPEN	MINT	
SPEN	SHARP	
SPEN	RBM15C	
SPERT	NURIT	
SPERT	CBY2	
SPESP1	SP-ESP	
SPG7	CAR	CMAR
SPG7	SPG5C	CMAR
SPG11	FLJ21439	KIAA1840
SPG18		
SPG20	KIAA0610	
SPG20	TAHCCP1	
SPG20-AS1		C13orf43
SPG20-AS1		SPG20OS
SPG21	ACP33	
SPG21	GL010	
SPG21	BM-019	
SPG21	MAST	
SPHAR		
SPHK1	SPHK	
SPHK2		
SPHKAP	SKIP	
SPI1	PU.1	
SPI1	SPI-A	
SPI1	OF	
SPI1	SFPI1	
SPI1	SPI-1	
SPIB	SPI-B	
SPIC	MGC40611	
SPIC	SPI-C	
SPICE1	SPICE	CCDC52
SPIDR		KIAA0146
SPIN1	TDRD24	SPIN
SPIN2A	DXF34	SPIN2
SPIN2A	TDRD25	SPIN2
SPIN2B	SPIN-2	
SPIN2B	TDRD26	
SPIN3	TDRD27	
SPIN4	FLJ44984	
SPIN4	TDRD28	
SPIN4-AS1		
SPINK1	Spink3	
SPINK1	PCTT	
SPINK1	PSTI	
SPINK1	TATI	
SPINK2	HUSI-II	
SPINK4	PEC-60	
SPINK4	MGC133107	
SPINK5	VAKTI	
SPINK5	LEKTI	
SPINK5	LETKI	
SPINK5	NETS	
SPINK5	NS	
SPINK5	FLJ21544	
SPINK5	FLJ97536	
SPINK5	FLJ97596	
SPINK5	FLJ99794	
SPINK5	DKFZp686K19184	
SPINK6	MGC21394	
SPINK6	UNQ844	
SPINK6	BUSI2	
SPINK7	ECG2	
SPINK7	ECRG2	
SPINK8		
SPINK9		
SPINK13	SPINK5L3	
SPINK13	LiESP6	
SPINK13	HESPINTOR	
SPINK13	MGC149260	
SPINK13	HBVDNAPTP1	
SPINK14	SPINK5L2	
SPINT1	HAI	
SPINT1	MANSC2	
SPINT2	Kop	
SPINT2	HAI-2	
SPINT3	HKIB9	
SPINT4	dJ601O1.1	C20orf137
SPINT5P	dJ447F3.6	C20orf168
SPIRE1	spir-1	
SPIRE1	KIAA1135	
SPIRE2	spir-2	
SPIRE2	KIAA1832	
SPN	LSN	
SPN	CD43	
SPN	GPL115	
SPNS1	HSpin1	
SPNS1	nrs	
SPNS1	SPINL	
SPNS1	PP2030	
SPNS1	SPIN1	
SPNS1	LAT	
SPNS2		
SPNS3	MGC29671	
SPO11	CT35	
SPO11	SPATA43	
SPO11	TOPVIA	
SPOCD1	FLJ25348	
SPOCD1	PPP1R146	
SPOCK1	testican-1	TIC1
SPOCK1	testican-1	SPOCK
SPOCK2	KIAA0275	
SPOCK2	testican-2	
SPOCK3	testican-3	
SPON1	KIAA0762	
SPON1	f-spondin	
SPON2	DIL1	
SPOP	TEF2	
SPOP	BTBD32	
SPOPL	BTBD33	
SPP1	BSPI	BNSP
SPP1	BSPI	OPN
SPP1	ETA-1	BNSP
SPP1	ETA-1	OPN
SPP2	SPP24	
SPPL2A	IMP3	
SPPL2A	PSL2	
SPPL2B	IMP4	
SPPL2B	PSL1	
SPPL2B	KIAA1532	
SPPL2C	IMP5	
SPPL3	IMP2	
SPPL3	PSL4	
SPPL3	MGC90402	
SPPL3	MGC126674	
SPPL3	MGC126676	
SPPL3	DKFZP586C1324	
SPR	SDR38C1	
SPRED1	FLJ33903	
SPRED1	PPP1R147	
SPRED2	Spred-2	
SPRED2	FLJ21897	
SPRED2	FLJ31917	
SPRED3		
SPRN	Shadoo	
SPRN	Sprn	
SPRN	bA108K14.1	
SPRN	FLJ41197	
SPRNP1	FLJ44653	
SPRR1A		
SPRR1B	GADD33	SPRR1
SPRR2A		
SPRR2B		
SPRR2C		
SPRR2D		
SPRR2E		
SPRR2F		
SPRR2G		
SPRR3		
SPRR4		
SPRTN	DKFZP547N043	C1orf124
SPRTN	Spartan	C1orf124
SPRTN	DVC1	C1orf124
SPRY1	hSPRY1	
SPRY2	hSPRY2	
SPRY3	HSPRY3	
SPRY4		
SPRY4-IT1	SPRIGHTLY	
SPRYD3	FLJ14800	
SPRYD4	DKFZp686N0877	
SPRYD7	CLLD6	C13orf1
SPSB1	SSB-1	
SPSB2	GRCC9	
SPSB2	SSB-2	
SPSB3	SSB-3	C16orf31
SPSB4	SSB-4	
SPTA1	EL2	
SPTAN1		
SPTB		
SPTBN1		
SPTBN2		SCA5
SPTBN4	SPTBN3	
SPTBN4	KIAA1642	
SPTBN5	HUSPECV	
SPTBN5	BSPECV	
SPTBN5	HUBSPECV	
SPTLC1	LCB1	HSN1
SPTLC1	SPTI	HSN1
SPTLC1	HSAN1	HSN1
SPTLC1	hLCB1	HSN1
SPTLC1P1		
SPTLC1P2		
SPTLC1P3		
SPTLC1P4		
SPTLC1P5		
SPTLC2	KIAA0526	
SPTLC2	LCB2	
SPTLC2	LCB2A	
SPTLC2	hLCB2a	
SPTLC3	LCB2B	C20orf38
SPTLC3	LCB2B	SPTLC2L
SPTLC3	FLJ11112	C20orf38
SPTLC3	FLJ11112	SPTLC2L
SPTLC3	hLCB2b	C20orf38
SPTLC3	hLCB2b	SPTLC2L
SPTSSA	ssSPTa	C14orf147
SPTSSB	ADMP	C3orf57
SPTSSB	ssSPTb	C3orf57
SPTY2D1	FLJ39441	
SPTY2D1	DKFZp686I068	
SPTY2D1	Spt2	
SPTY2D1-AS1		
SPX	MGC10946	C12orf39
SPX	NPQ	C12orf39
SPX	spexin	C12orf39
SPZ1	NYD-TSP1	
SPZ1	FLJ25709	
SPZ1	PPP1R148	
SQLE		
SQRDL	CGI-44	
SQSTM1	p62	PDB3
SQSTM1	p62	OSIL
SQSTM1	p60	PDB3
SQSTM1	p60	OSIL
SQSTM1	p62B	PDB3
SQSTM1	p62B	OSIL
SQSTM1	A170	PDB3
SQSTM1	A170	OSIL
SQSTM1P1		
SRA1	SRA	
SRA1	STRAA1	
SRBD1	FLJ10379	
SRC	ASV	SRC1
SRC	c-src	SRC1
SRCAP	KIAA0309	
SRCAP	EAF1	
SRCAP	SWR1	
SRCAP	DOMO1	
SRCIN1	SNIP	
SRCIN1	p140Cap	
SRCIN1	KIAA1684	
SRD5A1		
SRD5A1P1		SRD5AP1
SRD5A2		
SRD5A3	FLJ13352	
SRD5A3	SRD5A2L	
SRD5A3	SRD5A2L1	
SRD5A3-AS1		
SRD5A3P1		
SREBF1	SREBP1	
SREBF1	bHLHd1	
SREBF1	SREBP-1c	
SREBF1	SREBP1a	
SREBF2	SREBP2	
SREBF2	bHLHd2	
SREK1	DKFZp564B176	SFRS12
SREK1	SRrp86	SFRS12
SREK1	SRrp508	SFRS12
SREK1IP1	FLJ36754	SFRS12IP1
SREK1IP1	P18SRP	SFRS12IP1
SRF	MCM1	
SRFBP1	FLJ25286	
SRFBP1	p49	
SRFBP1	STRAP	
SRFBP1	BUD22	
SRFBP1	Rlb1	
SRGAP1	KIAA1304	
SRGAP1	ARHGAP13	
SRGAP2	KIAA0456	FNBP2
SRGAP2	ARHGAP34	FNBP2
SRGAP2	SRGAP2A	FNBP2
SRGAP2-AS1		
SRGAP2B		SRGAP2P2
SRGAP2C		SRGAP2P1
SRGAP2D		
SRGAP3	KIAA0411	SRGAP2
SRGAP3	MEGAP	SRGAP2
SRGAP3	WRP	SRGAP2
SRGAP3	ARHGAP14	SRGAP2
SRGAP3-AS1		
SRGAP3-AS2		
SRGAP3-AS3		
SRGAP3-AS4		
SRGN	PPG	PRG
SRGN	PPG	PRG1
SRGNP1		
SRI		
SRIP1		SRIL
SRIP2		
SRIP3		
SRL		
SRM	SPS1	SRML1
SRMP1	dJ1057D4.1	
SRMP2		
SRMS	SRM	C20orf148
SRMS	dJ697K14.1	C20orf148
SRP9		
SRP9P1		SRP9L1
SRP14	ALURBP	
SRP14	MGC14326	
SRP14-AS1		
SRP14P1		
SRP19		
SRP54		
SRP54-AS1		
SRP68		
SRP68P1		SRPSMCR
SRP68P2	SRPSMCR	
SRP68P3	SRPSMCR	
SRP72		
SRP72P1		
SRP72P2	dJ274L14.2	
SRPK1	SFRSK1	
SRPK2	SFRSK2	
SRPK2P	SRPK2ps	
SRPK3	MSSK1	STK23
SRPRB	APMCF1	
SRPRB	SR-beta	
SRPX	ETX1	
SRPX2	SRPUL	
SRR	ILV1	
SRR	ISO1	
SRRD	HC/HCC	
SRRD	SRR1L	
SRRM1	SRM160	
SRRM1	POP101	
SRRM1	MGC39488	
SRRM1P1		SRRM1L
SRRM1P1		SRRM1P
SRRM1P2		
SRRM1P3		
SRRM2	SRm300	
SRRM2	SRL300	
SRRM2	KIAA0324	
SRRM2	Cwc21	
SRRM2-AS1		
SRRM3	FLJ37078	
SRRM4	nSR100	KIAA1853
SRRM5		
SRRT	Asr2	
SRRT	serrate	
SRRT	ARS2	
SRSF1	ASF	SFRS1
SRSF1	SF2	SFRS1
SRSF1	SRp30a	SFRS1
SRSF1	SF2p33	SFRS1
SRSF1	MGC5228	SFRS1
SRSF1P1		
SRSF2	SC-35	SFRS2
SRSF2	SC35	SFRS2
SRSF2	PR264	SFRS2
SRSF2	SFRS2A	SFRS2
SRSF3	SRp20	SFRS3
SRSF4	SRP75	SFRS4
SRSF5	SRP40	SFRS5
SRSF5	HRS	SFRS5
SRSF6	SRP55	SFRS6
SRSF6	B52	SFRS6
SRSF7	9G8	SFRS7
SRSF7	ZCRB2	SFRS7
SRSF7	HSSG1	SFRS7
SRSF7	AAG3	SFRS7
SRSF7	RBM37	SFRS7
SRSF7	ZCCHC20	SFRS7
SRSF8	SRP46	SFRS2B
SRSF9	SRp30c	SFRS9
SRSF9P1		SFRS9P1
SRSF10	TASR1	FUSIP2
SRSF10	TASR1	FUSIP1
SRSF10	TASR1	SFRS13A
SRSF10	TASR2	FUSIP2
SRSF10	TASR2	FUSIP1
SRSF10	TASR2	SFRS13A
SRSF10	SRp38	FUSIP2
SRSF10	SRp38	FUSIP1
SRSF10	SRp38	SFRS13A
SRSF10	SRrp40	FUSIP2
SRSF10	SRrp40	FUSIP1
SRSF10	SRrp40	SFRS13A
SRSF10	SFRS13	FUSIP2
SRSF10	SFRS13	FUSIP1
SRSF10	SFRS13	SFRS13A
SRSF10	PPP1R149	FUSIP2
SRSF10	PPP1R149	FUSIP1
SRSF10	PPP1R149	SFRS13A
SRSF10P1	HsT2687	FUSIP1P
SRSF10P1	HsT2687	SFRS13AP1
SRSF10P2		FUSIP1P2
SRSF10P2		SFRS13AP2
SRSF11	p54	SFRS11
SRSF11	NET2	SFRS11
SRSF11P1		
SRSF12	SRrp35	SFRS13B
SRSF12	SFRS19	SFRS13B
SRXN1	Npn3	C20orf139
SRXN1	SRX1	C20orf139
SRXN1	YKL086W	C20orf139
SRXN1	dJ850E9.2	C20orf139
SRY	TDF	
SS18	SYT	SSXT
SS18L1	KIAA0693	
SS18L2	KIAA-iso	
SS18L2P1		
SS18L2P2		
SSB	LARP3	
SSB	La	
SSB	La/SSB	
SSBP1	SSBP	
SSBP1	mtSSB	
SSBP2	HSPC116	
SSBP3	CSDP	
SSBP3	SSDP	
SSBP3	FLJ10355	
SSBP3	SSDP1	
SSBP3-AS1	MSTP128	C1orf191
SSBP4		
SSC4D	SRCRB-S4D	SRCRB4D
SSC4D	S4D-SRCRB	SRCRB4D
SSC5D	FLJ35258	
SSFA2	CS-1	
SSFA2	SPAG13	
SSFA2	KRAP	
SSFA2	KIAA1927	
SSH1	KIAA1298	
SSH2	KIAA1725	
SSH3	FLJ20515	
SSH3	FLJ10928	
SSMEM1	FLJ40316	C7orf45
SSNA1	NA14	
SSNA1	N14	
SSPN	SPN1	KRAG
SSPN	SPN2	KRAG
SSPO	SCO-spondin	
SSPO	KIAA0543	
SSPO	FLJ36112	
SSR1	TRAPA	
SSR1P1		
SSR1P2		
SSR2	TLAP	
SSR2	TRAPB	
SSR3	TRAPG	
SSR4	TRAPD	
SSR4P1	PRED90	C21orf122
SSR4P1	MGC10960	C21orf122
SSR4P1	PRED57	C21orf122
SSRP1	FACT80	
SSSCA1	p27	
SSSCA1-AS1		
SST	SMST	
SSTR1		
SSTR2		
SSTR3		
SSTR4		
SSTR5		
SSTR5-AS1		
SSU72	HSPC182	
SSU72P1		
SSU72P2		
SSU72P3		
SSU72P4		
SSU72P5		
SSU72P6		
SSU72P7		
SSU72P8		
SSUH2	fls485	C3orf32
SSUH2	ssu-2	C3orf32
SSX1	CT5.1	
SSX2	HOM-MEL-40	SSX
SSX2	HD21	SSX
SSX2	MGC3884	SSX
SSX2	MGC15364	SSX
SSX2	MGC119055	SSX
SSX2	CT5.2a	SSX
SSX2B	CT5.2b	
SSX2IP		
SSX3	CT5.3	
SSX4	CT5.4	
SSX4B	OTTHUMT00000056510	
SSX5		
SSX6	psiSSX2	SSXP2
SSX7		
SSX8		
SSX9		
SSXP1	psiSSX1	
SSXP3	psiSSX3	
SSXP4	psiSSX4	SSX10
SSXP5	psiSSX5	
SSXP6	psiSSX6	
SSXP7	psiSSX7	
SSXP8	psiSSX8	
SSXP9	psiSSX9	
SSXP10	psiSSX10	
ST2		
ST3GAL1	ST3O	SIAT4A
ST3GAL1	SIATFL	SIAT4A
ST3GAL1	ST3GalA.1	SIAT4A
ST3GAL1P1		
ST3GAL2	ST3GALII	SIAT4B
ST3GAL2	ST3GalA.2	SIAT4B
ST3GAL3		SIAT6
ST3GAL3		MRT12
ST3GAL4	STZ	CGS23
ST3GAL4	STZ	SIAT4
ST3GAL4	STZ	NANTA3
ST3GAL4	STZ	SIAT4C
ST3GAL4	SAT3	CGS23
ST3GAL4	SAT3	SIAT4
ST3GAL4	SAT3	NANTA3
ST3GAL4	SAT3	SIAT4C
ST3GAL4	FLJ11867	CGS23
ST3GAL4	FLJ11867	SIAT4
ST3GAL4	FLJ11867	NANTA3
ST3GAL4	FLJ11867	SIAT4C
ST3GAL4-AS1	DCPS-AS1	
ST3GAL4-AS1	FLJ39051	
ST3GAL5	ST3GalV	SIAT9
ST3GAL5	SIATGM3S	SIAT9
ST3GAL5-AS1		
ST3GAL5P1		
ST3GAL6	ST3GALVI	SIAT10
ST3GAL6-AS1		
ST5	HTS1	
ST5	DENND2B	
ST5	p126	
ST6GAL1		SIAT1
ST6GAL2	KIAA1877	SIAT2
ST6GAL2	St6gal2	SIAT2
ST6GAL2	St6GalII	SIAT2
ST6GAL2-IT1		
ST6GALNAC1	ST6GalNAcI	SIAT7A
ST6GALNAC2	ST6GalNAII	SIAT7
ST6GALNAC2	ST6GalNAII	SIAT7B
ST6GALNAC2	ST6GalNAII	SIATL1
ST6GALNAC2	STHM	SIAT7
ST6GALNAC2	STHM	SIAT7B
ST6GALNAC2	STHM	SIATL1
ST6GALNAC2P1		
ST6GALNAC3		SIAT7C
ST6GALNAC4	ST6GALNACIV	SIAT7D
ST6GALNAC4	SIAT3C	SIAT7D
ST6GALNAC4P1		
ST6GALNAC5	MGC3184	SIAT7E
ST6GALNAC5	ST6GalNAcV	SIAT7E
ST6GALNAC6	ST6GALNACVI	SIAT7F
ST7	TSG7	FAM4A1
ST7	SEN4	FAM4A1
ST7	ETS7q	FAM4A1
ST7	HELG	FAM4A1
ST7	RAY1	FAM4A1
ST7	FAM4A	FAM4A1
ST7-AS1	ST7AS1	ST7OT1
ST7-AS2	ST7AS2	ST7OT2
ST7-OT3	NCRNA00026	ST7OT3
ST7-OT4	NCRNA00042	ST7OT4
ST7L	FLJ20284	
ST7L	STLR	
ST7L	ST7R	
ST7L	FAM4B	
ST8SIA1		SIAT8
ST8SIA1		SIAT8A
ST8SIA2	STX	SIAT8B
ST8SIA2	ST8SIA-II	SIAT8B
ST8SIA2	HsT19690	SIAT8B
ST8SIA3		SIAT8C
ST8SIA4	PST	SIAT8D
ST8SIA4	PST1	SIAT8D
ST8SIA5		SIAT8E
ST8SIA6		SIAT8F
ST8SIA6-AS1		
ST13	SNC6	
ST13	HSPABP1	
ST13	HIP	
ST13	P48	
ST13	FAM10A1	
ST13P1		
ST13P2		
ST13P3	FAM10A3P	FAM10A3
ST13P4	FAM10A4P	FAM10A4
ST13P5		FAM10A5
ST13P6	FAM10A6P	FAM10A6
ST13P7	FAM10A7P	FAM10A7
ST13P8		
ST13P9		
ST13P10		
ST13P11		
ST13P12		
ST13P13		
ST13P14		
ST13P15		
ST13P16		
ST13P17		
ST13P18		
ST13P19		
ST13P20		
ST13P21		
ST13P22		
ST14	SNC19	PRSS14
ST14	HAI	PRSS14
ST14	MT-SP1	PRSS14
ST14	TMPRSS14	PRSS14
ST18	KIAA0535	ZNF387
ST18	ZC2HC10	ZNF387
ST18	NZF3	ZNF387
ST20	HCCS-1	
ST20-AS1	FLJ33788	C15orf37
ST20-MTHFS		
STAB1	KIAA0246	
STAB1	STAB-1	
STAB1	FEEL-1	
STAB1	CLEVER-1	
STAB1	FELE-1	
STAB1	FEX1	
STAB2	DKFZP434E0321	
STAB2	FELL	
STAB2	STAB-2	
STAB2	HARE	
STAB2	FEEL-2	
STAC	STAC1	
STAC2	24b2	
STAC3	MGC2793	
STAG1	SA-1	
STAG1	SCC3A	
STAG1	SA1	
STAG2	SA-2	
STAG2	SCC3B	
STAG2	SA2	
STAG3		
STAG3L1	DKFZP434A0131	
STAG3L1	STAG3L1P	
STAG3L2	MGC131759	
STAG3L2	STAG3L2P	
STAG3L3	STAG3L3P	
STAG3L4	FLJ13195	
STAG3L4	STAG3L4P	
STAG3L5P		
STAG3L5P-PVRIG2P-PILRB		
STAM	STAM1	
STAM-AS1	locus3182	
STAM2	Hbp	
STAMBP	AMSH	
STAMBPL1	AMSH-LP	
STAMBPL1	KIAA1373	
STAMBPL1	AMSH-FP	
STAMBPL1	FLJ31524	
STAMBPL1	ALMalpha	
STAMBPL1	bA399O19.2	
STAP1	STAP-1	
STAP1	BRDG1	
STAP2	STAP-2	
STAP2	BKS	
STAR	StAR	
STAR	STARD1	
STARD3	es64	
STARD3	MLN64	
STARD3NL	MENTHO	
STARD3NL	MGC3251	
STARD4		
STARD4-AS1		
STARD5	MGC10327	
STARD6		
STARD7	GTT1	
STARD7-AS1		
STARD8	KIAA0189	
STARD8	ARHGAP38	
STARD9	KIAA1300	
STARD9	KIF16A	
STARD10	NY-CO-28	SDCCAG28
STARD10	CGI-52	SDCCAG28
STARD10	PCTP2	SDCCAG28
STARD13	GT650	LINC00464
STARD13	DLC2	LINC00464
STARD13	ARHGAP37	LINC00464
STARD13-AS		STARD13-AS2
STARD13-IT1		
STARP1	STARD1P1	
STAT1	STAT91	
STAT1	ISGF-3	
STAT2	STAT113	
STAT3	APRF	
STAT4		
STAT5A	MGF	STAT5
STAT5B		
STAT6	D12S1644	
STAT6	IL-4-STAT	
STATH	STR	
STAU1	PPP1R150	STAU
STAU2	39K2	
STAU2-AS1		
STBD1	FLJ41801	
STBD1	GENX-3414	
STC1		STC
STC2	STC-2	
STEAP1	PRSS24	STEAP
STEAP1B		
STEAP2	IPCA-1	PCANAP1
STEAP2	STAMP1	PCANAP1
STEAP2	STMP	PCANAP1
STEAP2-AS1		
STEAP3	TSAP6	
STEAP3	dudlin-2	
STEAP3	STMP3	
STEAP3-AS1		
STEAP4	FLJ23153	TNFAIP9
STEAP4	TIARP	TNFAIP9
STEAP4	STAMP2	TNFAIP9
STH	MAPTIT	
STIL	MCPH7	SIL
STIM1	GOK	
STIM1	D11S4896E	
STIM2		
STIP1	HOP	
STIP1	STI1	
STIP1P1		
STIP1P2		
STIP1P3		
STK3	MST2	
STK3	KRS1	
STK4	MST1	
STK4	KRS2	
STK4	YSK3	
STK4-AS1		
STK10	LOK	
STK10	PRO2729	
STK11	PJS	
STK11	LKB1	
STK11IP	LIP1	
STK11IP	KIAA1898	
STK11IP	LKB1IP	
STK11IP	STK11IP1	
STK16	PKL12	
STK16	MPSK	
STK16P1		STK16P
STK17A	DRAK1	
STK17B	DRAK2	
STK19	D6S60	
STK19	G11	
STK19	RP1	
STK19B	bPG116M5.10	STK19P
STK19B	RP2	STK19P
STK24	MST-3	
STK24	MST3	
STK24	MST3B	
STK24	STK3	
STK24	STE20	
STK24-AS1		
STK24P1		
STK25	SOK1	
STK25	YSK1	
STK25P1		
STK26	MST4	
STK26	MASK	
STK31	TDRD8	
STK31	SgK396	
STK32A	MGC22688	
STK32A	YANK1	
STK32B	STKG6	
STK32B	YANK2	
STK32B	STK32	
STK32B	HSA250839	
STK32C	PKE	
STK32C	MGC23665	
STK32C	YANK3	
STK33		
STK33P1	STK33ps	STK33P
STK35	bA550O8.2	
STK35	CLIK1	
STK36	KIAA1278	
STK36	FU	
STK38	NDR	
STK38L	KIAA0965	
STK38L	NDR2	
STK39	DCHT	
STK39	SPAK	
STK40	MGC4796	
STK40	SgK495	
STKLD1	MGC43306	C9orf96
STKLD1	SGK071	C9orf96
STMN1	SMN	LAP18
STMN1	SMN	C1orf215
STMN1	OP18	LAP18
STMN1	OP18	C1orf215
STMN1	PR22	LAP18
STMN1	PR22	C1orf215
STMN1	PP19	LAP18
STMN1	PP19	C1orf215
STMN1	PP17	LAP18
STMN1	PP17	C1orf215
STMN1	Lag	LAP18
STMN1	Lag	C1orf215
STMN1	FLJ32206	LAP18
STMN1	FLJ32206	C1orf215
STMN1P1		
STMN1P2		
STMN2	SCG10	SCGN10
STMN3	SCLIP	
STMN4	RB3	
STMND1	FLJ23152	
STOM	BND7	EPB7
STOM	BND7	EPB72
STOML1	hUNC-24	
STOML1	SLP-1	
STOML1	STORP	
STOML1	FLJ36370	
STOML2	SLP-2	
STOML2	HSPC108	
STOML3	SRO	
STOML3	Epb7.2l	
STON1	SBLF	
STON1	stoned-b1	
STON1-GTF2A1L	SALF	
STON2	STNB2	
STON2	STN2	
STOX1	FLJ25162	C10orf24
STOX2	DKFZp762K222	
STPG1	FLJ33340	C1orf201
STPG1	MAPO2	C1orf201
STPG2	MGC46496	C4orf37
STPG2-AS1		
STRA6	FLJ12541	
STRA8		
STRA13	MGC14480	
STRA13	MHF2	
STRA13	FAAP10	
STRADA	NY-BR-96	
STRADA	LYK5	
STRADA	Stlk	
STRADA	STRAD	
STRADB	CALS-21	ALS2CR2
STRADB	PAPK	ALS2CR2
STRADB	ILPIPA	ALS2CR2
STRADB	ILPIP	ALS2CR2
STRADBP1	STLK6ps1	
STRADBP1	ALS2CR2P1	
STRAP	UNRIP	
STRAP	pt-wd	
STRAP	MAWD	
STRBP	FLJ11307	ILF3L
STRBP	SPNR	ILF3L
STRC		DFNB16
STRCP1		STRCP
STRIP1	FLJ14743	FAM40A
STRIP1	KIAA1761	FAM40A
STRIP1	FAR11A	FAM40A
STRIP2	KIAA1170	FAM40B
STRIP2	FAR11B	FAM40B
STRN	SG2NA	
STRN3	SG2NA	
STRN4	zinedin	
STRN4	ZIN	
STS	ARSC	ARSC1
STSP1	STS-Y	STSP
STT3A	TMC	ITM1
STT3A	MGC9042	ITM1
STT3A	STT3-A	ITM1
STT3A-AS1		
STT3B	SIMP	
STT3B	FLJ90106	
STT3B	STT3-B	
STUB1	UBOX1	
STUB1	CHIP	
STUB1	SDCCAG7	
STUB1	HSPABP2	
STUB1	NY-CO-7	
STX1A	HPC-1	STX1
STX1A	p35-1	STX1
STX1B		STX1B1
STX1B		STX1B2
STX2	EPM	STX2B
STX2	EPM	STX2C
STX2	EPM	STX2A
STX2	EPM	EPIM
STX3		STX3A
STX4	p35-2	STX4A
STX5	SED5	STX5A
STX6		
STX7		
STX8	CARB	
STX8P1		
STX10	hsyn10	
STX10	SYN10	
STX11		
STX12	STX13	
STX12	STX14	
STX16	hsyn16	
STX16	SYN16	
STX16-NPEPL1		
STX17	FLJ20651	
STX17-AS1		
STX18	Ufe1	
STX18-AS1	LOC100507266	
STX18-IT1		
STX18P1		
STX19	MGC21382	
STXBP1	hUNC18	
STXBP1	MUNC18-1	
STXBP1	UNC18	
STXBP1	rbSec1	
STXBP2	UNC18B	
STXBP2	Hunc18b	
STXBP3	UNC-18C	
STXBP4	Synip	
STXBP4	MGC50337	
STXBP5	tomosyn	
STXBP5	LLGL3	
STXBP5-AS1		
STXBP5L	KIAA1006	
STXBP5L	LLGL4	
STXBP6	amisyn	
STXBP6	HSPC156	
STYK1	SuRTK106	
STYK1	DKFZp761P1010	
STYK1	NOK	
STYX		
STYXL1	MK-STYX	DUSP24
SUB1	PC4	
SUB1	p15	
SUB1	p14	
SUB1P1		
SUB1P2		
SUB1P3		
SUB1P4		
SUCLA2		
SUCLA2-AS1		
SUCLA2P1	Em:AB014080.4	SUCLA2P
SUCLA2P2		
SUCLA2P3		
SUCLG1		
SUCLG2		
SUCLG2-AS1		
SUCLG2P1		
SUCLG2P2		
